"","Overall"
"cons_time22_we",0
"cons_time5_ratio_we",0
"cons_time8_ratio_we",0
"cons_time12_ratio_we",0
"cons_time13_ratio_we",0
"cons_time18_ratio_we",0
"cons_time22_ratio_we",0
"time0_z_we",0
"time5_z_we",0
"time8_z_we",0
"time9_z_we",0
"time12_z_we",0
"time18_z_we",0
"time22_z_we",0
"time_pat_we새벽",0
"time_pat_we아침",0
"time_pat_we오전",0
"time_pat_we오후",0
"time_pat_we유형없음",0
"time_pat_we저녁",0
"time_pat_we점심",0
"time_pat_we출근",0
"cons_num0_we",0
"cons_num5_we",0
"cons_num8_we",0
"cons_num12_we",0
"cons_num18_we",0
"cons_num22_we",0
"cons_num0_ratio_we",0
"cons_num5_ratio_we",0
"cons_num9_ratio_we",0
"cons_num12_ratio_we",0
"cons_num13_ratio_we",0
"cons_num22_ratio_we",0
"time5_z2_we",0
"time8_z2_we",0
"time9_z2_we",0
"time12_z2_we",0
"time13_z2_we",0
"time22_z2_we",0
"time_pat2_we새벽",0
"time_pat2_we아침",0
"time_pat2_we오전",0
"time_pat2_we오후",0
"time_pat2_we유형없음",0
"time_pat2_we저녁",0
"time_pat2_we점심",0
"cons_cnt0_we",0
"cons_cnt5_we",0
"cons_cnt8_we",0
"cons_cnt12_we",0
"cons_cnt13_we",0
"cons_cnt22_we",0
"cons_cnt0_ratio_we",0
"cons_cnt12_ratio_we",0
"cons_cnt18_ratio_we",0
"cons_cnt22_ratio_we",0
"time0_z3_we",0
"time5_z3_we",0
"time8_z3_we",0
"time18_z3_we",0
"time22_z3_we",0
"time_pat3_we새벽",0
"time_pat3_we아침",0
"time_pat3_we오전",0
"time_pat3_we오후",0
"time_pat3_we유형없음",0
"time_pat3_we저녁",0
"time_pat3_we점심",0
"time_pat3_we출근",0
"diversity",0
"횟수_게임",0
"횟수_문학.예술",0
"횟수_인터넷.컴퓨터",0
"횟수_정치.행정",0
"횟수_학문",0
"횟수비율_문학.예술",0
"소모시간_비즈니스.경제",0
"소모시간_유통.판매.운송",0
"소모시간_인터넷.컴퓨터",0
"소모시간_정보통신.IT",0
"소모시간_제조",0
"소모시간_학문",0
"시간비율_교육.학원",0
"시간비율_쇼핑",0
"시간비율_학문",0
"v_t_min",0
"v_pr_min",0
"v_pr_median",0
"time_coef_time",0
"time_coef_cnt",0
"mon_coef_time",0
"mon_coef_visit",0
"mon_coef_cnt",0
"d_v_.1",0
"d_v_.2",0
"d_v_.3",0
"d_v_.4",0
"d_v_.5",0
"d_v_.6",0
"d_v_.7",0
"d_v_.8",0
"d_v_.9",0
"d_v_.10",0
"d_v_.11",0
"d_v_.12",0
"d_v_.13",0
"d_v_.14",0
"d_v_.15",0
"d_v_.16",0
"d_v_.17",0
"d_v_.18",0
"d_v_.19",0
"d_v_.20",0
"d_v_.21",0
"d_v_.22",0
"n_v_.6",0
"n_v_.7",0
"n_v_.8",0
"n_v_.14",0
"n_v_.15",0
"n_v_.17",0
"n_v_.19",0
"n_v_.22",0
"p_v_.2",0
"p_v_.10",0
"p_v_.22",0
"s_v_min",0
"s_t_min",0
"s_pr_min",0
"s_prt_min",0
"s_pr_max",0
"s_prt_max",0
"s_t_mean",0
"s_t_median",0
