"CUS_ID","F20-","F30","F30+","M20-","M30","M30+"
2501,0.0823957479289853,0.639192771561552,0.0706823697451209,0.0349847323542688,0.108635504703187,0.0641088737068866
2502,0.0758224823928659,0.128477109538443,0.148432386358878,0.057314737777122,0.318011668272954,0.271941615659737
2503,0.0690917076170893,0.14825062832848,0.0654878320137882,0.105537462706877,0.358712470013483,0.252919899320282
2504,0.181811059239852,0.16739937022909,0.101836300653851,0.170893195700073,0.194112631905005,0.183947442272128
2505,0.0383103308114678,0.134928851279652,0.127998855293555,0.0774742497691469,0.278998232863741,0.342289479982438
2506,0.0179040482056961,0.358067207845377,0.0622861340828345,0.0143487925043738,0.295705700895876,0.251688116465843
2507,0.0129140067621992,0.0359457178423005,0.0690226883535923,0.0350481087433944,0.273954327761894,0.573115150536619
2508,0.0117517394025068,0.0306381927381565,0.04462384326707,0.0302227380693029,0.49245198788203,0.390311498640934
2509,0.0311887579907991,0.0649890493534866,0.148820352503625,0.0339280022210152,0.152180560042566,0.568893277888508
2510,0.0110646148513027,0.0393451521538574,0.0472606975520439,0.0281412226744905,0.376503755564515,0.497684557203791
2511,0.249140813178778,0.166141201848925,0.110936646077754,0.275903898101178,0.112869334791049,0.0850081060023153
2512,0.0596832000180801,0.220012332404542,0.0545869322634736,0.118776000128787,0.454597542743482,0.0923439924416356
2513,0.0167375314706582,0.0653984346277455,0.107875249224516,0.04797693684216,0.301550659655254,0.460461188179667
2514,0.0629123527253996,0.464741346522128,0.082572736576359,0.0574783907372666,0.220935602269213,0.111359571169634
2515,0.0175348143082351,0.0718693584013305,0.155918019784236,0.0531209044326497,0.200771086079653,0.500785816993896
2516,0.156065315869361,0.127793527917584,0.0710510235460679,0.10850872142406,0.303526996324741,0.233054414918186
2517,0.0816253536474445,0.235709343121703,0.151815019526217,0.0370006473401085,0.198350037894073,0.295499598470454
2518,0.229650321540235,0.27777807775672,0.115261912738303,0.0616588138993564,0.181426153310611,0.134224720754776
2519,0.0721508456509107,0.757733875822961,0.0224289998145546,0.0135480532311648,0.0989293560144273,0.0352088694659818
2520,0.0302158040202758,0.0940146623444541,0.0155585408701649,0.062703887982607,0.660568717767027,0.136938387015471
