"CUS_ID","F20-","F30","F30+","M20-","M30","M30+"
2501,0.0395423228600621,0.445368128438223,0.151051939848969,0.00973591630945076,0.179937272601855,0.17436441994144
2502,0.108834223046225,0.213657922431409,0.0735560929418053,0.150013533124242,0.332160837357918,0.121777391098401
2503,0.0119889526067575,0.701738108488514,0.015884161572487,0.0112813894311481,0.225693129131712,0.0334142587693819
2504,0.490571961161677,0.100668713658939,0.104764430307829,0.20266691793383,0.0446805850579121,0.0566473918798133
2505,0.10843729188188,0.20548589474562,0.131357537786755,0.0862566839858846,0.116876732363911,0.351585859235949
2506,0.00414925604100656,0.34044290381294,0.120766473690481,0.0125321554295531,0.224604572895394,0.297504638130624
2507,0.00772283052990366,0.0270569627106892,0.122958134991619,0.033898584836543,0.21196898859646,0.596394498334786
2508,0.0034281085997512,0.0540646995518661,0.0214769496127487,0.022057412643269,0.536590960743046,0.362381868849319
2509,0.0396552327023254,0.0289524773605081,0.232463305793166,0.0432658941633976,0.0765335385136474,0.579129551466956
2510,0.0062682485462045,0.053967958097246,0.0520560431437372,0.0214215560329143,0.36623837182735,0.500047822352548
2511,0.738482566782536,0.102222415599973,0.0462540244828289,0.089613517727399,0.0145763488947993,0.00885112651246442
2512,0.0305751247093636,0.138898341422592,0.0367855089650871,0.11402890951794,0.555485840795713,0.124226274589305
2513,0.00763988884673174,0.018898745076544,0.0287200371163181,0.0277334614560178,0.488237072952396,0.428770794551992
2514,0.0906565790770507,0.586509255548005,0.0465142385885581,0.0184743645612244,0.22130898836678,0.0365365738583814
2515,0.00652098753807821,0.0400427359195403,0.0387339051587553,0.0197118696544767,0.270383579989849,0.624606921739301
2516,0.0944703974260123,0.0648562587390686,0.0467812702942273,0.295958861927052,0.360062732278575,0.137870479335065
2517,0.010840053659447,0.604483467228883,0.0708928612140133,0.0116958984497133,0.185120864243881,0.116966855204063
2518,0.433618456129768,0.240157081215167,0.143592292108913,0.0757756577678987,0.0538014403571986,0.0530550724210547
2519,0.0480077924826543,0.890859380637702,0.0180461809434316,0.0034816988653059,0.0283258272737283,0.0112791197971782
2520,0.0318470954937852,0.0425441268796421,0.0264307540019034,0.16376806010965,0.488077396604712,0.247332566910308
2521,0.00418684115958089,0.0456036493086803,0.222686126924498,0.0138253006493314,0.105208262535573,0.608489819422336
2522,0.246237970930703,0.175656801162309,0.244617341196318,0.0781896654404737,0.096071153505343,0.159227067764853
2523,0.0330359000673859,0.456004924384542,0.0586047449097388,0.0109446843323733,0.271946198199336,0.169463548106625
2524,0.0152094572525508,0.139090165676712,0.278710072259707,0.0510167883006969,0.0770762543656834,0.43889726214465
2525,0.0873797158454954,0.0886611604690675,0.0861950991669422,0.24846968286502,0.280968050584141,0.208326291069334
2526,0.18985293121955,0.243114862381175,0.0609822230793271,0.100907968620041,0.292373983216209,0.112768031483699
2527,0.586022770730513,0.134066292884524,0.105398371096806,0.0537446517119834,0.0565776375428312,0.0641902760333425
2528,0.00431124305654128,0.00930405564005658,0.0331917599218509,0.0399169624315038,0.122779767402388,0.79049621154766
2529,0.116214583904786,0.218056046719759,0.197912595460239,0.0731971062842596,0.160070766285736,0.234548901345221
2530,0.00523917174904648,0.0100861112140017,0.178058743373223,0.0161754294803136,0.0920943830459699,0.698346161137445
2531,0.0213481339490538,0.215103066048293,0.0614043783848826,0.0748099106499204,0.450548641813503,0.176785869154347
2532,0.0268036317142279,0.259025588479776,0.154661602493544,0.0326201060000609,0.205533251920613,0.321355819391779
2533,0.00023669098389941,0.00198694852426251,0.0313069858401721,0.00269021973390674,0.0306608849758875,0.933118269941872
2534,0.245833298153821,0.139806496145757,0.160082839022459,0.27219395311156,0.0621926948331037,0.119890718733299
2535,0.045483319639703,0.085238108558633,0.271311263045312,0.0281849156375011,0.130552862858319,0.439229530260533
2536,0.118860645578376,0.266511390425903,0.117323070731613,0.067335521473689,0.201718699061671,0.228250672728749
2537,0.0284957611845793,0.834205226822269,0.0505802951571629,0.00474107860850925,0.0622730814698631,0.0197045567576164
2538,0.205561149361814,0.108779875241346,0.0725067749884179,0.135533791439822,0.268038093525943,0.209580315442658
2539,0.248330846100003,0.265291087569829,0.218525248098892,0.0632680315794347,0.124712818016998,0.0798719686348435
2540,0.204611250610193,0.0646863502809696,0.0341141437305897,0.325474084106614,0.308976049957681,0.0621381213139533
2541,0.0733729657330701,0.0271886007631135,0.00846865770081378,0.619805911279984,0.252633014086579,0.0185308504364393
2542,0.0305524989675377,0.577291640570858,0.0222232523206648,0.0226274895037568,0.322964861469144,0.0243402571680389
2543,0.00595117209446217,0.0217103966834663,0.101900644774764,0.00511276007286513,0.134709829769233,0.730615196605209
2544,0.110154317252903,0.150034828872213,0.172560577971031,0.190275822668848,0.168080862237803,0.208893590997202
2545,0.0520638643518791,0.383151723466363,0.118443709651301,0.0252024919309664,0.281777627125715,0.139360583473775
2546,0.0400827480073749,0.0784248790368868,0.0475937874831857,0.196339078875798,0.544705633813007,0.0928538727837476
2547,0.012573096657669,0.057491135485576,0.599533185033102,0.0148208877068328,0.0595968587112633,0.255984836405557
2548,0.0463143485263583,0.0352659475225322,0.0362560079983477,0.268109467778645,0.540389661563818,0.0736645666102986
2549,0.0110098910654199,0.0776317741229287,0.0335786135568227,0.0321091571671394,0.36407799925268,0.481592564835009
2550,0.00925295366177984,0.0120969981816817,0.0193784799970009,0.226139420702342,0.490856289730679,0.242275857726517
2551,0.393000021812271,0.143286666465427,0.020687675233009,0.259215023207356,0.136732447330338,0.0470781659515987
2552,0.0997324594504462,0.268326655251449,0.259693734899002,0.0254099046835075,0.188132544729875,0.15870470098572
2553,0.420831856850478,0.215708514653798,0.0550825344310676,0.10550867601019,0.164245765320198,0.0386226527342693
2554,0.182733392565388,0.291093389135772,0.10411608000243,0.10277202988213,0.263548289209312,0.0557368192049675
2555,0.0102927885657927,0.134998798123627,0.0697393605020176,0.0346270588430325,0.627685765840914,0.122656228124616
2556,0.0631317063668494,0.301854912504804,0.299786423065733,0.033818915499515,0.150428599615419,0.15097944294768
2557,0.591486562638479,0.103098385901216,0.22849189441685,0.0400239059230968,0.0257780517715489,0.0111211993488089
2558,0.0225687439788736,0.0570815183049614,0.750261493643655,0.0256568273266201,0.0458472417770047,0.0985841749688856
2559,0.0835392504120133,0.434174856324558,0.180425852152245,0.0194258409303817,0.116070383058844,0.166363817121958
2560,0.00855266120386758,0.1144563472053,0.130400737439713,0.0156613623068083,0.225810941486847,0.505117950357465
2561,0.00703627311167339,0.063951087077777,0.263973849069444,0.00426348494905712,0.174634743820829,0.486140561971219
2562,0.170439743642053,0.30471186560182,0.0353150686221356,0.075732063222435,0.38216684513623,0.0316344137753272
2563,0.580229086264627,0.0711341863366919,0.176581843829351,0.0715681827037457,0.0588770129398085,0.0416096879257751
2564,0.115308673145631,0.0380631386182831,0.0813950236195866,0.557259743423127,0.069844405255575,0.138129015937797
2565,0.0465124826355726,0.141008442182843,0.122699032091626,0.0722697781173419,0.249213285530261,0.368296979442356
2566,0.0107966047894909,0.0513792570329424,0.173855988021143,0.0454033923231313,0.280166530187099,0.438398227646194
2567,0.02870664917754,0.176040669710815,0.146096121851929,0.0263225170072885,0.211231357282418,0.41160268497001
2568,0.010637988788432,0.0605923125536088,0.0739788007059946,0.015182785946083,0.377536104445055,0.462072007560826
2569,0.0702448605460932,0.121383719357749,0.142068196562356,0.0258718814369299,0.141265020789815,0.499166321307057
2570,0.0136449388702763,0.74291189438163,0.10366267389336,0.00183274088934808,0.046763186634343,0.0911845653310433
2571,0.0328224263371769,0.0931915272812163,0.0205909180198425,0.174507482270646,0.469382768961079,0.20950487713004
2572,0.0784987019673431,0.0410726036200063,0.282060568811518,0.0956115025371621,0.130368057659473,0.372388565404497
2573,0.0394450638712102,0.210893493748434,0.084510731998257,0.0161870880495471,0.26855202756692,0.380411594765632
2574,0.0224669518933046,0.0495575310403855,0.022037819456327,0.245936919031715,0.52710416033094,0.132896618247328
2575,0.0193802581288261,0.0269057577110789,0.0193041264017019,0.11530709431148,0.620273984923802,0.198828778523111
2576,0.373310669500958,0.317959925373539,0.152876209569462,0.0860570229893275,0.0279332711475213,0.0418629014191918
2577,0.0450002408825931,0.257856032602935,0.361721595860983,0.0275818360824479,0.148524361547901,0.15931593302314
2578,0.000753316288139756,0.00571518651026734,0.0226699825925457,0.00484292729370915,0.136673693389337,0.829344893926001
2579,0.318979511755712,0.175759669330801,0.150110080912291,0.129919928579588,0.150302010507754,0.0749287989138536
2580,0.039698601716489,0.406481811580362,0.147414609873952,0.0102752628914278,0.176812433664339,0.21931728027343
2581,0.000764885259782519,0.0141386101797246,0.0479716010527001,0.0200251031342895,0.308156989799056,0.608942810574447
2582,0.303850965385545,0.289452152003852,0.136046294444057,0.0480775830465891,0.134932222814816,0.0876407823051403
2583,0.1896741265392,0.456377663310016,0.194301936997096,0.0271937876176996,0.0560604276829645,0.0763920578530232
2584,0.266412383710614,0.387275316337793,0.118782927352792,0.0658569119221913,0.111152646972479,0.0505198137041315
2585,0.013225655359337,0.0635396863436235,0.0360786500389068,0.0643142372229884,0.546580437105418,0.276261333929727
2586,0.0338681457378732,0.289675876848782,0.0866310252208869,0.0248154282114195,0.23915873653429,0.325850787446748
2587,0.204578039476748,0.0509937614933672,0.0276059040457841,0.447660325376482,0.192168864280391,0.0769931053272272
2588,0.0331818842837652,0.0182844023084596,0.00763093696294452,0.405735428360084,0.454945603882355,0.0802217442023908
2589,0.0939609855080748,0.10317758942157,0.0336120191704685,0.224724121778017,0.476541232047897,0.0679840520739725
2590,0.0162980536509655,0.081439624094866,0.0998596047419526,0.107965452040925,0.402025236709911,0.29241202876138
2591,0.0605174345813996,0.0816196475943195,0.541221643306636,0.0137580629471132,0.0457071584378016,0.25717605313273
2592,0.00753576554749545,0.014127298950635,0.0031863934001216,0.177996242448452,0.713728782808597,0.0834255168446997
2593,0.131045639435262,0.140455698079101,0.0665552695604259,0.0737749013873608,0.488862126069288,0.0993063654685627
2594,0.0342638261243654,0.105682893060671,0.0566038664456455,0.0546514285345148,0.375866382629289,0.372931603205515
2595,0.229102245536241,0.0631987350059579,0.176388741376159,0.403612788573183,0.0732769770176744,0.0544205124907837
2596,0.736904559990092,0.052750194936433,0.00995400084422948,0.170060314295076,0.0273766360407897,0.00295429389337969
2597,0.00452352493707248,0.029305150559117,0.16429006671702,0.00986774794560741,0.099526397086252,0.692487112754931
2598,0.0115949385489379,0.0934221952643988,0.0710605563806613,0.0127187422845943,0.24588379805121,0.565319769470197
2599,0.243876932767812,0.353937011426589,0.034779434616822,0.12495065907414,0.195112992916548,0.0473429691980892
2600,0.00129651508657112,0.0227402720641809,0.0248795025002268,0.00905796723101117,0.841029707172825,0.100996035945185
2601,0.0100441532213069,0.0381381991732221,0.193645845393147,0.00789458683328442,0.0834815568011003,0.66679565857794
2602,0.0296981291634581,0.132241007987342,0.100087531695501,0.0325815198643355,0.272058126871171,0.433333684418193
2603,0.0367255710100571,0.595419900522043,0.0426837199958166,0.0178383213048641,0.262863778941299,0.04446870822592
2604,0.0708341247706845,0.0613058785510561,0.35412261536617,0.246790408791586,0.101601307390478,0.165345665130026
2605,2.60107212535794e-05,0.00970315767686344,0.089582362068539,0.00245433807313864,0.21934678098325,0.678887350476955
2606,0.0187032556718638,0.0721507281911372,0.140077947973078,0.0230828056832126,0.138070016462325,0.607915246018383
2607,0.0189542285862266,0.0373422444877692,0.0740460609397807,0.0688809069493446,0.231558414777842,0.569218144259037
2608,0.212494652373671,0.255869554905648,0.120637853999131,0.130752532672138,0.119244665495014,0.161000740554399
2609,0.0147816897086949,0.0399570630262866,0.0335116982999073,0.126733424091423,0.524114899713623,0.260901225160065
2610,0.0849200281375651,0.245104984535207,0.0625279971772918,0.168783255990704,0.342110236078035,0.0965534980811966
2611,0.0505832576279126,0.197388450676252,0.237356789783268,0.0513642361576103,0.0935414570644439,0.369765808690513
2612,0.0247092988476231,0.187320644434846,0.138239945331894,0.0389638866389154,0.299791986534794,0.310974238211927
2613,0.644962230626994,0.185592138927174,0.0272051396188418,0.0798909881903494,0.0562708267522162,0.00607867588442377
2614,0.107293137312176,0.154625686512118,0.1047049478072,0.10864025828125,0.344589688763758,0.180146281323498
2615,0.583747737278538,0.145242047434969,0.0855896379666373,0.084772481710657,0.0629613217385356,0.0376867738706633
2616,0.00677757253419667,0.0511750837496731,0.0888430153496313,0.0520062846856224,0.369906692982588,0.431291350698289
2617,0.418352328217625,0.345729142470579,0.106948085288864,0.0365343270491258,0.0748454568672268,0.0175906601065795
2618,0.103853688718413,0.108053509135807,0.0598127703700792,0.142327480003714,0.396467067828336,0.189485483943651
2619,0.0211303092482092,0.0221031998965599,0.0166866113562154,0.129775350216205,0.568643148876068,0.241661380406743
2620,0.0408384298096864,0.158595667843612,0.254054046077743,0.0397883436725145,0.304707362766728,0.202016149829715
2621,0.0516198206890135,0.100134290671512,0.0164971194717857,0.100350693400361,0.677906829678455,0.053491246088873
2622,0.000433200640410973,0.00230300845510658,0.0128736188399077,0.00340638338626318,0.0756220906317396,0.905361698046572
2623,0.456806430013687,0.21973173576604,0.0386546481622167,0.127743541739494,0.137170486526611,0.0198931577919512
2624,0.00215815144878976,0.0166343112365123,0.115855680116876,0.00820340601183352,0.0750279862652189,0.782120464920769
2625,0.225312798354492,0.360055342333323,0.31486992893763,0.0242981176818467,0.039457544697341,0.0360062679953674
