"CUS_ID","F20-","F30","F30+","M20-","M30","M30+"
2501,0.0502496620353389,0.52055856322248,0.115279981588828,0.0115330518248286,0.155788877969911,0.146589863358613
2502,0.0620005071688832,0.21720064000948,0.14031600514624,0.101290499122137,0.329434111208328,0.149758237344932
2503,0.01811748198123,0.655097058663903,0.0170584600824669,0.0189149404704516,0.257261785226982,0.0335502735749662
2504,0.539422698568324,0.105831320800094,0.0850428628236821,0.168898549801862,0.0432713174940435,0.0575332505119938
2505,0.0701603107087934,0.197805355196316,0.124132265182043,0.0523959349803297,0.119694650340462,0.435811483592056
2506,0.00599460751387144,0.379477968346249,0.0849871782257466,0.0181842949094203,0.258627395776305,0.252728555228408
2507,0.00677307018858289,0.0210820830231228,0.107306056813828,0.0225994798518152,0.186847773404703,0.655391536717948
2508,0.00352853187033983,0.0344192467527698,0.0143283908806363,0.0245126438634722,0.573977476780619,0.349233709852163
2509,0.0477183002488376,0.0330457381692331,0.197778913459347,0.0431483952530392,0.0985148481286073,0.579793804740936
2510,0.00923057480269382,0.0820664194267886,0.0548983109711625,0.0196788936839469,0.370307012142954,0.463818788972454
2511,0.730033430301231,0.0937827201169931,0.0549412736804013,0.0867773119420996,0.0216371692576155,0.0128280947016593
2512,0.028103063025425,0.136454128597752,0.0316871021170026,0.142915018351295,0.565666759800465,0.0951739281080606
2513,0.0071695623617843,0.0200072379703586,0.0413248809477453,0.0193737256194477,0.378850399967385,0.533274193133279
2514,0.0838186483211194,0.579536191272541,0.042786380103264,0.0216898375818634,0.231219633892107,0.0409493088291048
2515,0.00845489232125461,0.0433102649246579,0.0564359752206359,0.0209100299104114,0.238787759338481,0.63210107828456
2516,0.0757367961728474,0.083298382499773,0.0470627295529066,0.251544629101517,0.36921515419751,0.173142308475446
2517,0.0129970886798056,0.530017539427232,0.0966079330725259,0.0107334759295088,0.185854385120825,0.163789577770103
2518,0.484099346654042,0.21804765851935,0.125537743515349,0.0630715476487231,0.0532780571333916,0.0559656465291447
2519,0.0446863928268921,0.897708624002409,0.0101917430198688,0.00471724347230633,0.0312741303096159,0.0114218663689084
2520,0.0274892002939682,0.047399848911675,0.0179854995753864,0.131860610971043,0.571498821260079,0.203766018987848
2521,0.00531535962491546,0.0404133883535723,0.217397944943514,0.0175597775108267,0.103919141343619,0.615394388223553
2522,0.309253291425603,0.19796946123141,0.18598336301632,0.0825499888766542,0.121780223449454,0.102463672000558
2523,0.0422842478961896,0.441795235048321,0.0566060781999251,0.0105721550713972,0.307120407547744,0.141621876236423
2524,0.0135720018571472,0.101217197965127,0.308459373979596,0.040731890612244,0.0710168814948327,0.465002654091052
2525,0.0817544319378336,0.0734903017224531,0.0658559129759003,0.364258525918495,0.290524668030954,0.124116159414364
2526,0.131617940170253,0.288595478793796,0.058141330359035,0.0807426373459632,0.317208556584576,0.123694056746377
2527,0.588791927433439,0.132419706850992,0.0845272119082627,0.0468566868334684,0.0785235387813418,0.0688809281924962
2528,0.00278598391156961,0.00925065435877026,0.0324086122833044,0.0251378838113207,0.131061336327476,0.799355529307559
2529,0.0909381150651118,0.160350413721515,0.245293919207196,0.064692723091917,0.141207303746246,0.297517525168014
2530,0.00352103870956356,0.00815777307647136,0.131424378703192,0.0123655463868832,0.0880586297494889,0.756472633374401
2531,0.0214422489653511,0.186420877966344,0.0803855279102063,0.0791613018376128,0.430271982024846,0.202318061295639
2532,0.0262330216337831,0.238926887097375,0.141381442796803,0.0408217568426571,0.232332800209245,0.320304091420137
2533,0.000525861803923474,0.00249580499517193,0.0305075294024972,0.00315795078238423,0.0229530437622788,0.940359809253744
2534,0.192049500041496,0.084760472486172,0.100069683380071,0.443571362948282,0.078508869918007,0.101040111225972
2535,0.0459838186275651,0.105263682911988,0.212182657629381,0.0280651454278872,0.152261073819907,0.456243621583272
2536,0.139918725121226,0.276747297283522,0.0916540041125928,0.0609248517218674,0.208126763272381,0.222628358488411
2537,0.0225193099317657,0.859871990209735,0.0517447998398138,0.00364641411462782,0.0433772207617502,0.0188402651423079
2538,0.236317966386108,0.095065923133508,0.0618129632907046,0.123594841008626,0.303753872508587,0.179454433672466
2539,0.189899339133907,0.276195606304968,0.260967060789172,0.0381137988468037,0.127178109242344,0.107646085682807
2540,0.307487241599234,0.0946841299658455,0.0321052703939393,0.231474177331367,0.278423663983567,0.0558255167260478
2541,0.087007910329477,0.0394956695427125,0.00964478894948104,0.595230164562713,0.246867603090826,0.0217538635247906
2542,0.0493814532418734,0.556984703393156,0.021933552147685,0.0242642511449087,0.325044235340802,0.0223918047315748
2543,0.00679832737249599,0.019383964812116,0.0863154958372759,0.00447167168391905,0.19561478614362,0.687415754150573
2544,0.0878206481321458,0.132444789142971,0.149477125254452,0.1989502327213,0.162441555235477,0.268865649513655
2545,0.0450630412225205,0.324374575027404,0.0694622480411909,0.0203464586756318,0.368318106654425,0.172435570378828
2546,0.0297985905301256,0.0487365490811678,0.0242341338225686,0.216694685831719,0.59692163287566,0.0836144078587584
2547,0.023546893433414,0.0754714531701232,0.546310389789557,0.0210221428264255,0.0889071668740426,0.244741953906437
2548,0.0536879292830111,0.0541980238400671,0.0619169927519958,0.202748081175929,0.547977392677658,0.0794715802713393
2549,0.00867297193688804,0.0661968409198098,0.0257344975948824,0.0295890702886559,0.357293098947643,0.512513520312121
2550,0.0103938446892443,0.0166746290546742,0.0200164921237369,0.188239428912785,0.540858608124907,0.223816997094652
2551,0.359630941993288,0.20696228660007,0.0245217446523971,0.172942885984377,0.148305766671072,0.087636374098797
2552,0.109944794594017,0.35381425940408,0.229490040110203,0.0222065574854106,0.147269026895666,0.137275321510624
2553,0.523006264628772,0.194346396124312,0.0379123940770004,0.0822179143261363,0.13651691959932,0.0260001112444592
2554,0.129322298813408,0.233584747471812,0.113481703501808,0.106114177614148,0.346989921855917,0.0705071507429062
2555,0.00967216647191276,0.0894068487535217,0.0661083696751524,0.0314368935493929,0.654763028063852,0.148612693486168
2556,0.073732500686731,0.300124795473326,0.337983842426645,0.0280318203893722,0.129347373977967,0.130779667045959
2557,0.404399035717817,0.143997866061321,0.371388525020347,0.0284255652902496,0.0364720813415641,0.015316926568701
2558,0.0208553131523729,0.0463652625498622,0.813230381096775,0.018248857916569,0.037269750255972,0.0640304350284492
2559,0.0809787570251286,0.511339659329564,0.134075926991216,0.0179730299520313,0.0991390132729148,0.156493613429145
2560,0.0074274499192626,0.129999520626527,0.106384278756574,0.0178162355579883,0.230998376053516,0.507374139086132
2561,0.00983143834835739,0.0580409961545628,0.228044099519859,0.00392452636685525,0.152157591069036,0.54800134854133
2562,0.262271577804738,0.340432003174694,0.0338204496319779,0.0480564419884845,0.289245259580618,0.0261742678194883
2563,0.508926683104978,0.100338066350874,0.198401192080412,0.061199510477922,0.0720322266080812,0.0591023213777322
2564,0.111224217825598,0.0534964395707045,0.0702044595169908,0.520459759465997,0.0985264244382351,0.146088699182474
