"CUS_ID","F20-","F30","F30+","M20-","M30","M30+"
2501,0.0337515458247322,0.703067541580322,0.0800239351106705,0.00880001943378866,0.0998128709952962,0.0745440870551908
2502,0.0700982940475434,0.247560604492291,0.129416667142284,0.0742547069477715,0.308723387518065,0.169946339852045
2503,0.0182371640124649,0.486427450969367,0.0184842191534225,0.0374041445126532,0.376020940392121,0.0634260809599712
2504,0.455780952846867,0.103430719984118,0.0614996939819482,0.23759143794453,0.0656409253616105,0.0760562698809257
2505,0.0539681445283,0.200506027620106,0.0918335237000283,0.0540404669869308,0.162259580622638,0.437392256541996
2506,0.0043793769902772,0.493159549336826,0.0561629226205618,0.0100130739762813,0.252921676024946,0.183363401051108
2507,0.00765541408537486,0.0195000084256902,0.0843250520414034,0.0213829925854522,0.209666814693933,0.657469718168147
2508,0.00300778856987554,0.0253322359854216,0.0119475744042588,0.017623207061482,0.610136197905414,0.331952996073548
2509,0.042317940318101,0.0371786824007195,0.164874645913195,0.0369130163584436,0.108263434637572,0.610452280371969
2510,0.0053092008225168,0.039540471811346,0.033158696341212,0.0173118909690716,0.479808888432035,0.424870851623818
2511,0.565254495799474,0.0901698382557271,0.0777235119867331,0.203719672503241,0.0380489454704836,0.0250835359843414
2512,0.0338870299949198,0.18270062331298,0.0240925055676536,0.155359689265563,0.516802469093964,0.0871576827649194
2513,0.00980316872919835,0.0263837925445855,0.0459022162834147,0.0255906495472721,0.397947707927999,0.494372464967531
2514,0.0441037040473587,0.5533319871388,0.0546464427061077,0.0326451948603646,0.250357554059848,0.0649151171875212
2515,0.0110875342608924,0.0665415134635701,0.0989205882677727,0.0278355904780279,0.252188209660388,0.543426563869349
2516,0.102714053464905,0.0817382399405184,0.0410205971770603,0.199806094448157,0.42668893713417,0.148032077835189
2517,0.0118161871643054,0.462390942383678,0.104701596914993,0.0124591730535202,0.209412465003837,0.199219635479666
2518,0.458046274744152,0.264023491494955,0.114114519159973,0.0524292230575412,0.0595266533708619,0.051859838172517
2519,0.0280472806654456,0.92099847366646,0.00623887449887708,0.00273207677619956,0.0329783481469708,0.0090049462460471
2520,0.0235503951419956,0.0734433090077385,0.0123719934464486,0.0829767428317663,0.63974196816587,0.167915591406181
2521,0.00599509880793139,0.0265590810423361,0.227530410413686,0.017140572884229,0.072780815966207,0.64999402088561
2522,0.184814396913247,0.202549655310966,0.252859215383725,0.0981752848015236,0.152476277441193,0.109125170149346
2523,0.0425344595755809,0.57339030613099,0.0485808802234059,0.00694275325482509,0.217672941324062,0.110878659491136
2524,0.019472348502557,0.121425052928725,0.248280670003874,0.0542881794483037,0.105279664281194,0.451254084835347
2525,0.0559692125747262,0.073867858319051,0.0826094388834131,0.265215482299554,0.372867368726982,0.149470639196275
